_id,baujahr,baujahrZusatz,bezirk,denkmalnummer,feedsEntityId,feedsFlatstoreEntryId,kurzbezeichnung,lat,lon,nummer,ort,plz,strasse,timestamp,unterSchutz,untergruppe1,untergruppe2
,1900,um,9,1561,1187,1555,"Wohn- u. Geschäftshaus",0.0,0.0,108,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648739,02.08.1983,,0
,1905,um,9,1578,1187,1572,"Gemeinde u. Wohnhaus",0.0,0.0,"40 u. 40 a",Mülheim,51063,Adamsstrasse,1432648739,03.08.1983,,0
,1905,um,2,1582,1187,1576,Wohnhaus,0.0,0.0,154,Marienburg,50968,"Oberländer Ufer ",1432648739,03.08.1983,,0
,1893,,9,1583,1187,1577,"Turm der ehem. Lutherkirche",0.0,0.0,"o.Nr.        4",Mülheim,51063,"Regentenstrasse / Martin-Luther-Platz",1432648739,03.08.1983,,0
,1928,,5,1587,1187,1581,Wohnhaus,0.0,0.0,1,Riehl,50735,"Riehler Gürtel ",1432648739,11.08.1983,,0
,1928,,3,1595,1187,1589,Wohnhaus,0.0,0.0,41,Sülz,50935,"Neuenhöfer Allee ",1432648739,26.08.1983,,0
,1871,,1,1599,1187,1593,"ehem. Wasserturm (heute Hotel im Wasserturm)",0.0,0.0,"61,       2",Altstadt-Süd,50676,"Großer Griechenmarkt  / Kaygasse",1432648739,01.09.1983,,0
,1900,um,3,1601,1187,1595,"Kapelle Heilige Dreifaltigkeit, Marsdorf",0.0,0.0,"454 (ehem. 456)",Junkersdorf,50858,"Dürener Strasse",1432648739,07.09.1983,,0
,1905,um,9,1602,1187,1596,"Wohn- u. Geschäftshaus",0.0,0.0,99,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648739,23.09.1983,,0
,1905,um,9,1603,1187,1597,"Wohn- u. Geschäftshaus",0.0,0.0,105,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648739,23.09.1983,,0
,1890,um,1,1611,1187,1604,Wohnhaus,0.0,0.0,17,Neustadt-Nord,50670,"Am Kümpchenshof ",1432648739,26.09.1983,,0
,1923,um,2,1628,1187,1621,Wohnhaus,0.0,0.0,43,Marienburg,50968,"Unter den Ulmen",1432648739,27.09.1983,,0
,1902,um,1,1636,1187,1629,"Wohn- u. Geschäftshaus",0.0,0.0,"58,       45",Neustadt-Nord,50670,"Neusser Strasse / Lupusstrasse",1432648739,28.09.1983,,0
,1920,,9,1638,1187,1631,Wohnhaus,0.0,0.0,111,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648739,28.09.1983,,0
,1888,um,1,1645,1187,1638,"Wohn- u. Geschäftshaus",0.0,0.0,3,Neustadt-Nord,50670,"Am Kümpchenshof ",1432648739,05.10.1983,,0
,1890,um,2,1657,1187,1650,"Wohn- u. Geschäftshaus",0.0,0.0,285-287,Bayenthal,50968,"Alteburger Strasse",1432648739,06.10.1983,,0
,1908,,2,1667,1187,1660,Wohnhaus,0.0,0.0,190,Marienburg,50968,"Oberländer Ufer ",1432648739,06.10.1983,,0
,1900,um,2,1670,1187,1663,Wohnhaus,0.0,0.0,112,Marienburg,50968,"Unter den Ulmen",1432648739,06.10.1983,,0
,1860,um,9,1671,1187,1664,Wohnhaus,0.0,0.0,"120,       1",Mülheim,51063,"Wallstrasse / Stürmerstrasse",1432648739,06.10.1983,,0
,1923,um,1,1672,1187,1665,Wohnhaus,0.0,0.0,12-18,Neustadt-Süd,50678,"Alteburger Wall ",1432648739,10.10.1983,,0
,1905,um,3,1725,1187,1717,"Wohn- u. Geschäftshaus",0.0,0.0,15,Sülz,50937,"Weyertal ",1432648739,07.11.1983,,0
,1905,um,9,1735,1187,1727,"Wohn- u. Geschäftshaus",0.0,0.0,109,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648739,17.11.1983,,0
,1912,um,9,1866,1187,1851,"Wohn- u. Geschäftshaus",0.0,0.0,143,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648739,24.11.1983,,0
,1905,um,1,1874,1187,1859,"Wohn- u. Geschäftshaus",0.0,0.0,13,Neustadt-Süd,50678,"An der Bottmühle ",1432648739,28.11.1983,,0
,1914,um,9,1894,1187,1878,Wohnhaus,0.0,0.0,12,Dellbrück,51069,"Thielenbrucher Allee ",1432648739,29.11.1983,,0
,1925,,1,1895,1187,1879,"Pfarr- u. Gemeindehaus",0.0,0.0,"70-74  //  2",Neustadt-Süd,50678,"Alteburger Strasse / Maternuskirchplatz",1432648739,30.11.1983,,0
,1900,um,5,1906,1187,1890,Pfarrhaus,0.0,0.0,"62 a",Longerich,50739,"Longericher Hauptstrasse",1432648739,30.11.1983,,0
,1780,,9,1907,1187,1891,"Wohn- u. Geschäftshaus",0.0,0.0,117,Mülheim,51063,"Mülheimer Freiheit ",1432648739,07.11.1983,,0
,1910,um,5,1910,1187,1894,Wohnhaus,0.0,0.0,28,Riehl,50735,"Am Botanischen Garten",1432648739,02.12.1983,,0
,1925,um,2,1911,1187,1895,Wohnhaus,0.0,0.0,51,Marienburg,50968,"Am Südpark",1432648739,02.12.1983,,0
,1774,,3,1913,1187,1897,"Hofanlage Keuschhof",0.0,0.0,446-450,Junkersdorf,50858,"Dürener Strasse",1432648739,02.12.1983,,0
,1914,um,2,1914,1187,1898,Wohnhaus,0.0,0.0,23,Rodenkirchen,50999,Grimmelshausenstrasse,1432648739,02.12.1983,,0
,1914,um,9,1922,1187,1906,Wohnhaus,0.0,0.0,10,Dellbrück,51069,"Thielenbrucher Allee ",1432648739,02.12.1983,,0
,1905,,1,1925,1187,1909,Wohnhaus,0.0,0.0,10,Neustadt-Süd,50667,Maria-Hilf-Strasse,1432648739,02.12.1983,,0
,1900,um,2,1928,1187,1912,Wohnhaus,0.0,0.0,106,Marienburg,50968,"Unter den Ulmen",1432648739,02.12.1983,,0
,1905,,4,1929,1187,1913,Wohnhaus,0.0,0.0,"3 u. 5",Neuehrenfeld,50825,Lenaustrasse,1432648739,07.12.1983,,0
,1883,,1,1932,1187,1916,Wohnhaus,0.0,0.0,"o.Nr.        33",Altstadt-Nord,50667,"Appellhofplatz / Burgmauer ",1432648739,16.12.1983,,0
,18,,2,1935,1187,1919,Wohnhaus,0.0,0.0,6,Marienburg,50968,"An der Alteburger Mühle ",1432648739,20.12.1983,,0
,1886,,1,1940,1187,1924,"Wohn- u. Geschäftshaus",0.0,0.0,59,Deutz,50679,"Deutzer Freiheit",1432648739,20.12.1983,,0
,1895,um,1,1941,1187,1925,"Wohn- u. Geschäftshaus",0.0,0.0,82,Deutz,50679,"Deutzer Freiheit",1432648739,20.12.1983,,0
,1698,,5,1992,1187,1972,"Wohn- u. Geschäftshaus",0.0,0.0,547-549,Weidenpesch,50737,"Neusser Strasse",1432648739,10.01.1984,,0
,1903,,9,2020,1187,1998,Wohnhaus,0.0,0.0,1145,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648739,16.01.1984,,0
,1902,,9,2021,1187,1999,Wohnhaus,0.0,0.0,1151,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648739,16.01.1984,,0
,1905,um,1,2044,1187,2022,Wohnhaus,0.0,0.0,11,Neustadt-Süd,50678,"An der Bottmühle ",1432648739,18.01.1984,,0
,1885,,9,2052,1187,2028,Wohnhaus,0.0,0.0,184,Mülheim,51063,"Bergisch Gladbacher Strasse",1432648739,27.01.1984,,0
,1905,um,1,2053,1187,2029,Wohnhaus,0.0,0.0,1,Neustadt-Süd,50678,"An der Bottmühle ",1432648739,01.02.1984,,0
,1905,um,1,2054,1187,2030,Wohnhaus,0.0,0.0,9,Neustadt-Süd,50678,"An der Bottmühle ",1432648739,01.02.1984,,0
,1720,,1,2055,1187,2031,Wohnhaus,0.0,0.0,4,Altstadt-Süd,50676,"Auf Rheinberg ",1432648739,01.02.1984,,0
,1902,,9,2056,1187,2032,Wohnhaus,0.0,0.0,1149,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648739,01.02.1984,,0
,1910,um,9,2083,1187,2059,Wohnhaus,0.0,0.0,114,Mülheim,51065,"Holweider Strasse",1432648740,01.02.1984,,0
,1920,um,8,2110,1187,2082,Wohnhaus,0.0,0.0,24,Rath-Heumar,51105,Wodanstrasse,1432648740,01.02.1984,,0
,1888,,1,2120,1187,2092,Wohnhaus,0.0,0.0,63,Neustadt-Süd,50667,Elsaßstrasse,1432648740,09.02.1984,,0
,1925,um,2,2121,1187,2093,Wohnhaus,0.0,0.0,11,Marienburg,50968,Eugen-Lange-Strasse,1432648740,09.02.1984,,0
,1890,um,1,2130,1187,2102,Wohnhaus,0.0,0.0,11,Altstadt-Süd,50678,"Im Ferkulum ",1432648740,09.02.1984,,0
,1752,,6,2136,1187,2107,Wohnhaus,0.0,0.0,98,Fühlingen,50769,"Neusser Landstrasse",1432648740,09.02.1984,,0
,1869,,8,2162,1187,2133,Pfarrhaus,0.0,0.0,244,Kalk,51103,"Kalker Hauptstrasse",1432648740,23.03.1984,,0
,1890,um,1,2175,1187,2144,Wohnhaus,0.0,0.0,36,Neustadt-Süd,50667,Elsaßstrasse,1432648740,30.03.1984,,0
,1905,,1,2176,1187,2145,"Wohn- u. Geschäftshaus",0.0,0.0,38,Neustadt-Süd,50667,Elsaßstrasse,1432648740,30.03.1984,,0
,1905,,1,2214,1187,2183,Wohnhaus,0.0,0.0,3,Neustadt-Süd,50678,"An der Bottmühle ",1432648740,10.04.1984,,0
,1880,um,1,2219,1187,2187,"Wohn- u. Geschäftshaus",0.0,0.0,11,Altstadt-Süd,50678,"An St. Magdalenen ",1432648740,10.04.1984,,0
,1880,um,1,2220,1187,2188,Wohnhaus,0.0,0.0,17,Altstadt-Süd,50678,"An St. Magdalenen ",1432648740,10.04.1984,,0
,1908,um,1,2245,1187,2212,"Wohn- u. Geschäftshaus",0.0,0.0,"2  //  89",Deutz,50679,"Düppelstrasse / Deutzer Freiheit",1432648740,17.04.1984,,0
,1890,um,1,2246,1187,2213,Wohnhaus,0.0,0.0,1,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2247,1187,2214,"Wohn- u. Geschäftshaus",0.0,0.0,3,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2248,1187,2215,Wohnhaus,0.0,0.0,5,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2249,1187,2216,Wohnhaus,0.0,0.0,7,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2250,1187,2217,Wohnhaus,0.0,0.0,9,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2251,1187,2218,Wohnhaus,0.0,0.0,15,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2252,1187,2219,Wohnhaus,0.0,0.0,59,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2253,1187,2220,Wohnhaus,0.0,0.0,2,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1905,,1,2254,1187,2221,Wohnhaus,0.0,0.0,40,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2255,1187,2222,"Wohn- u. Geschäftshaus",0.0,0.0,48,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1890,um,1,2256,1187,2223,Wohnhaus,0.0,0.0,50,Neustadt-Süd,50667,Elsaßstrasse,1432648740,17.04.1984,,0
,1880,um,1,2279,1187,2245,"Wohn- u. Geschäftshaus",0.0,0.0,13,Deutz,50678,Tempelstrasse,1432648740,17.04.1984,,0
,1890,um,1,2283,1187,2249,"Wohn- u. Geschäftshaus",0.0,0.0,1,Altstadt-Süd,50678,"An der Eiche",1432648740,03.05.1984,,0
,1890,um,1,2284,1187,2250,"Wohn- u. Geschäftshaus",0.0,0.0,3,Altstadt-Süd,50678,"An der Eiche",1432648740,03.05.1984,,0
,1900,um,1,2285,1187,2251,"Wohn- u. Geschäftshaus",0.0,0.0,"3 a",Altstadt-Süd,50678,"An der Eiche",1432648740,03.05.1984,,0
,1910,um,3,2286,1187,2252,Wohnhaus,0.0,0.0,"12 u. 14",Klettenberg,50939,Breibergstrasse,1432648740,03.05.1984,,0
,1900,um,1,2301,1187,2267,"Wohn- u. Geschäftshaus",0.0,0.0,13,Altstadt-Süd,50678,"Im Ferkulum ",1432648740,03.05.1984,,0
,1895,um,1,2302,1187,2268,"Wohn- u. Geschäftshaus",0.0,0.0,23,Altstadt-Süd,50678,"Im Ferkulum ",1432648740,03.05.1984,,0
,1880,um,1,2303,1187,2269,Wohnhaus,0.0,0.0,33,Altstadt-Süd,50678,"Im Ferkulum",1432648740,03.05.1984,,0
,1910,um,1,2304,1187,2270,"Wohn- u. Geschäftshaus",0.0,0.0,35,Altstadt-Süd,50678,"Im Ferkulum",1432648740,03.05.1984,,0
,1880,um,1,2305,1187,2271,"Wohn- u. Geschäftshaus",0.0,0.0,26,Altstadt-Süd,50678,"Im Ferkulum ",1432648740,03.05.1984,,0
,1925,um,8,2350,1187,2314,Wohnhaus,0.0,0.0,23,Rath-Heumar,51105,Wodanstrasse,1432648740,03.05.1984,,0
,1880,um,1,2366,1187,2329,Wohnhaus,0.0,0.0,12,Altstadt-Süd,50667,Steinstrasse,1432648740,04.05.1984,,0
,1903,,1,2375,1187,2337,"Wohn- u. Geschäftshaus",0.0,0.0,93,Deutz,50679,"Deutzer Freiheit",1432648740,14.05.1984,,0
,1912,,1,2376,1187,2338,"Wohn- u. Geschäftshaus",0.0,0.0,112,Deutz,50679,"Deutzer Freiheit",1432648740,14.05.1984,,0
,19,,9,2377,1187,2339,Wohnhaus,0.0,0.0,66,Flittard,51061,"Flittarder Hauptstrasse",1432648740,14.05.1984,,0
,1905,,1,2380,1187,2342,Wohnhaus,0.0,0.0,"24, 24 a",Altstadt-Süd,50678,Kartäuserwall,1432648740,14.05.1984,,0
,1925,,2,2430,1187,2390,Wohnhaus,0.0,0.0,7,Raderberg,50968,"Am Husholz ",1432648740,16.05.1984,,0
,1890,um,1,2431,1187,2391,"Wohn- u. Geschäftshaus",0.0,0.0,105,Deutz,50679,"Deutzer Freiheit",1432648740,16.05.1984,,0
,1912,um,1,2432,1187,2392,"Wohn- u. Geschäftshaus",0.0,0.0,106,Deutz,50679,"Deutzer Freiheit",1432648740,16.05.1984,,0
,1912,um,1,2433,1187,2393,"Wohn- u. Geschäftshaus",0.0,0.0,110,Deutz,50679,"Deutzer Freiheit",1432648740,16.05.1984,,0
,1912,um,1,2434,1187,2394,"Wohn- u. Geschäftshaus",0.0,0.0,114,Deutz,50679,"Deutzer Freiheit",1432648740,16.05.1984,,0
,1922,,1,2447,1187,2406,"Verwaltungsgebäude Rheinbraun",0.0,0.0,"55-61,     98-100",Altstadt-Nord,50668,"Konrad-Adenauer-Ufer / Thürmchenswall",1432648740,30.05.1984,,0
,1912,um,5,2453,1187,2412,Wohnhaus,0.0,0.0,32,Riehl,50735,"Am Botanischen Garten",1432648740,12.06.1984,,0
,1910,um,2,2454,1187,2413,Wohnhaus,0.0,0.0,31,Marienburg,50968,"Am Südpark",1432648740,12.06.1984,,0
,1922,um,3,2474,1187,2432,Wohnhaus,0.0,0.0,42,Müngersdorf,50933,"Alter Militärring",1432648740,12.06.1984,,0
,1923,,2,2491,1187,2449,Wohnhaus,0.0,0.0,33,Marienburg,50968,"Am Südpark",1432648740,03.07.1984,,0
,19,,6,2533,1187,2486,"Wohn- u. Geschäftshaus",0.0,0.0,1,Volkhoven-Weiler,50785,Weilerweg,1432648740,20.07.1984,,0
,1928,um,3,2534,1187,2487,Wohnhaus,0.0,0.0,19,Sülz,50935,"Am Krieler Dom ",1432648740,23.07.1984,,0
,1928,um,3,2535,1187,2488,Wohnhaus,0.0,0.0,32,Sülz,50935,"Am Krieler Dom ",1432648740,23.07.1984,,0
,1880,um,1,2536,1187,2489,"Wohn- u. Geschäftshaus",0.0,0.0,15,Altstadt-Süd,50678,"An St. Magdalenen ",1432648740,23.07.1984,,0
,18,,9,2539,1187,2492,"Herler Mühle (ehem. Wassermühle)",0.0,0.0,87,Buchheim,51067,"Buchheimer Ring ",1432648740,23.07.1984,,0
,1905,um,1,2543,1187,2496,Wohnhaus,0.0,0.0,65,Neustadt-Süd,50667,Elsaßstrasse,1432648740,23.07.1984,,0
,1880,um,1,2556,1187,2508,"Wohn- u. Geschäftshaus",0.0,0.0,15,Altstadt-Süd,50678,"Im Ferkulum ",1432648740,23.07.1984,,0
,1880,um,1,2557,1187,2509,"Wohn- u. Geschäftshaus",0.0,0.0,34,Altstadt-Süd,50678,"Im Ferkulum",1432648740,23.07.1984,,0
,1880,um,1,2558,1187,2510,"Wohn- u. Geschäftshaus",0.0,0.0,"1 a, 1 b",Altstadt-Süd,50678,"Kartäuserhof ",1432648740,23.07.1984,,0
,1890,um,1,2595,1187,2547,"Wohn- u. Geschäftshaus",0.0,0.0,6,Altstadt-Nord,50668,"Unter Krahnenbäumen ",1432648740,23.07.1984,,0
,1850,um,6,2596,1187,2548,"Hofanlage Bürgershof",0.0,0.0,214,Volkhoven-Weiler,50765,"Volkhovener Weg ",1432648740,23.07.1984,,0
,1880,um,1,2609,1187,2561,Wohnhaus,0.0,0.0,"2  //  14",Altstadt-Süd,50676,"Plectrudengasse / Lichhof",1432648740,09.08.1984,,0
,1906,um,1,2615,1187,2566,"Wohn- u. Geschäftshaus",0.0,0.0,31,Deutz,50679,Arnoldstrasse,1432648740,18.09.1984,,0
,18,,9,2617,1187,2568,"Wohn- u. Geschäftshaus",0.0,0.0,823-825,Dünnwald,51069,"Berliner Strasse",1432648740,18.09.1984,,0
,1880,um,9,2627,1187,2577,"Wohn- u. Geschäftshaus",0.0,0.0,165,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648740,02.10.1984,,0
,1890,um,1,2634,1187,2584,"Wohn- u. Geschäftshaus",0.0,0.0,17,Neustadt-Süd,50667,Elsaßstrasse,1432648740,02.10.1984,,0
,1907,,9,2650,1187,2600,"Wohn- u. Geschäftshaus",0.0,0.0,2-4,Mülheim,51063,"Mülheimer Freiheit ",1432648740,02.10.1984,,0
,1903,um,3,2651,1187,2601,Wohnhaus,0.0,0.0,43,Sülz,50935,"Neuenhöfer Allee ",1432648740,02.10.1984,,0
,19,Mitte,6,2681,1187,2631,Heuserhof,0.0,0.0,21,Heimersdorf,50767,"Giershausener Weg ",1432648740,16.10.1984,,0
,1923,,1,2686,1187,2635,"Haus Neuerburg",0.0,0.0,"3,        30-34",Altstadt-Nord,50667,"Gülichplatz / Obenmarspforten",1432648740,16.10.1984,,0
,1870,um,1,2689,1187,2638,Wohnhaus,0.0,0.0,2,Altstadt-Nord,50668,"Im Glockenring",1432648740,16.10.1984,,0
,1880,um,1,2690,1187,2639,Wohnhaus,0.0,0.0,"33a, 33b",Altstadt-Nord,50670,"Im Klapperhof ",1432648740,16.10.1984,,0
,1884,,1,2706,1187,2655,"Wohn- u. Geschäftshaus",0.0,0.0,1,Altstadt-Nord,50670,"Steinfelder Gasse",1432648740,16.10.1984,,0
,1905,,5,2716,1187,2665,Wohnhaus,0.0,0.0,"13 u. 15",Nippes,50733,Yorckstrasse,1432648740,16.10.1984,,0
,1820,um,9,2719,1187,2668,Wohnhaus,0.0,0.0,13-15,Dünnwald,51069,"Am Kunstfeld",1432648740,17.10.1984,,0
,1820,um,9,2720,1187,2669,Wohnhaus,0.0,0.0,21,Dünnwald,51069,"Am Kunstfeld",1432648740,17.10.1984,,0
,1935,um,1,2721,1187,2670,Wohnhaus,0.0,0.0,"1-3,       4",Altstadt-Nord,50667,"Buttermarkt / Auf dem Rothenberg",1432648740,17.10.1984,,0
,1900,um,1,2722,1187,2671,Wohnhaus,0.0,0.0,2,Altstadt-Süd,50676,"Auf Rheinberg ",1432648740,17.10.1984,,0
,1905,um,9,2724,1187,2673,Wohnhaus,0.0,0.0,1175,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648740,17.10.1984,,0
,1909,,1,2734,1187,2683,"Wohn- u. Geschäftshaus",0.0,0.0,28,Altstadt-Nord,50667,"Am Hof ",1432648740,06.11.1984,,0
,1905,um,9,2748,1187,2695,Wohnhaus,0.0,0.0,1173,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648740,07.11.1984,,0
,1895,um,1,2771,1187,2718,Wohnhaus,0.0,0.0,33,Altstadt-Nord,50670,"Steinfelder Gasse",1432648741,03.12.1984,,0
,1872,,9,2783,1187,2730,"Wohnhaus m. Gartenanlage (Villa Hahnenburg)",0.0,0.0,"154  //  146",Mülheim,51065,"Bergisch Gladbacher Strasse / Ackerstrasse",1432648741,27.12.1984,,0
,1860,um,3,2786,1187,2732,"Hofanlage Burghof",0.0,0.0,7,Widdersdorf,50825,Hauptstrasse,1432648741,27.12.1984,,0
,1908,um,2,2790,1187,2735,Wohnhaus,0.0,0.0,184,Marienburg,50968,"Oberländer Ufer ",1432648741,27.12.1984,,0
,1910,um,2,2803,1187,2748,Wohnhaus,0.0,0.0,7,Marienburg,50968,"Schillingsrotter Weg",1432648741,04.03.1985,,0
,1925,um,8,2806,1187,2751,Wohnhaus,0.0,0.0,76,Brück,51109,"Am Klausenberg ",1432648741,07.03.1985,,0
,1890,um,1,2807,1187,2752,Wohnhaus,0.0,0.0,19,Neustadt-Nord,50670,"Am Kümpchenshof ",1432648741,07.03.1985,,0
,1928,um,8,2840,1187,2784,Wohnhaus,0.0,0.0,101,Rath-Heumar,51105,Wodanstrasse,1432648741,19.03.1985,,0
,1900,um,1,2842,1187,2786,"Wohn- u. Geschäftshaus",0.0,0.0,21,Altstadt-Nord,50667,"Am Bollwerk",1432648741,22.03.1985,,0
,1902,,1,2843,1187,2787,Wohnhaus,0.0,0.0,8,Altstadt-Nord,50667,"Am Römerturm ",1432648741,22.03.1985,,0
,1900,um,1,2844,1187,2788,Wohnhaus,0.0,0.0,35,Altstadt-Süd,50676,"Am Weidenbach ",1432648741,22.03.1985,,0
,1880,um,2,2846,1187,2790,Wohnhaus,0.0,0.0,3,Rodenkirchen,50996,"Auf dem Brand",1432648741,22.03.1985,,0
,1895,,1,2862,1187,2806,"Wohn- u. Geschäftshaus",0.0,0.0,54,Altstadt-Süd,50678,"Im Ferkulum ",1432648741,22.03.1985,,0
,1931,um,2,2883,1187,2826,Wohnhaus,0.0,0.0,8,Rodenkirchen,50996,"Im Park ",1432648741,25.03.1985,,0
,1870,um,6,2892,1187,2835,Hofanlage,0.0,0.0,31-33,Fühlingen,50769,"Neusser Landstrasse",1432648741,25.03.1985,,0
,1895,um,6,2893,1187,2836,Pfarrhaus,0.0,0.0,80,Fühlingen,50769,"Neusser Landstrasse",1432648741,25.03.1985,,0
,18,,6,2900,1187,2843,"Stöckheimer Hof",0.0,0.0,o.Nr.,Esch-Auweiler,50829,"Stöckheimer Weg ",1432648741,25.03.1985,,0
,1920,,8,2907,1187,2849,Wohnhaus,0.0,0.0,27,Rath-Heumar,51105,Wodanstrasse,1432648741,25.03.1985,,0
,19,,6,2917,1187,2859,Wohnhaus,0.0,0.0,76,Volkhoven-Weiler,50785,Weilerweg,1432648741,03.04.1985,,0
,1905,,1,2931,1187,2871,"Wohnhaus, Hinterhaus",0.0,0.0,"29, 29 a",Neustadt-Süd,50674,Moltkestrasse,1432648741,16.04.1985,,0
,1931,,2,2934,1187,2874,"Wohn- u. Atelierhaus",0.0,0.0,25,Marienburg,50968,"Auf dem Römerberg ",1432648741,18.04.1985,,0
,1840,,1,2952,1187,2891,"Wohnhaus mit ehem. Klosterkeller",0.0,0.0,3,Altstadt-Nord,50667,"Am Römerturm ",1432648741,07.05.1985,,0
,16,ab,6,2947,1187,2886,"ehem. Kirche u. Schule, ehem. Friedhof mit Kleindenkmal",0.0,0.0,268-270,Worringen,50769,"Alte Neusser Landstrasse",1432648741,29.04.1985,,0
,1886,,1,2961,1187,2900,Wohnhaus,0.0,0.0,35-47,Neustadt-Süd,50667,Elsaßstrasse,1432648741,17.03.1985,,0
,19,,6,2973,1187,2912,Hofanlage,0.0,0.0,89,Volkhoven-Weiler,50785,Weilerweg,1432648741,04.06.1985,,0
,1925,um,8,2983,1187,2922,Wohnhaus,0.0,0.0,74,Brück,51109,"Am Klausenberg ",1432648741,11.06.1985,,0
,1925,um,1,2990,1187,2929,Wohnhaus,0.0,0.0,8,Neustadt-Nord,50670,"Neusser Wall ",1432648741,11.06.1985,,0
,1905,um,9,2996,1187,2935,Wohnhaus,0.0,0.0,123-125,Mülheim,51065,"Bergisch Gladbacher Strasse",1432648741,12.06.1985,,0
,18,,8,3000,1187,2939,"Bergische Hofanlage Em Hähnche",0.0,0.0,869-873,Brück,51109,"Olpener Strasse",1432648741,12.06.1985,,0
,1880,um,6,3013,1187,2952,Wohnhaus,0.0,0.0,29,Fühlingen,50769,"Neusser Landstrasse",1432648741,20.06.1985,,0
,1820,um,9,3020,1187,2959,Wohnhaus,0.0,0.0,45,Dünnwald,51069,"Am Kunstfeld",1432648741,01.07.1985,,0
,1890,um,9,3021,1187,2960,Wohnhaus,0.0,0.0,128,Mülheim,51065,"Holweider Strasse",1432648741,01.07.1985,,0
,1912,um,3,3022,1187,2961,Wohnhaus,0.0,0.0,9,Lindenthal,50931,"Lindenburger Allee",1432648741,01.07.1985,,0
,1906,um,1,3026,1187,2965,Wohnhaus,0.0,0.0,1,Neustadt-Nord,50668,"Am Zuckerberg ",1432648741,04.07.1985,,0
,1880,um,1,3037,1187,2976,"Wohn- u. Geschäftshaus",0.0,0.0,33,Altstadt-Süd,50676,"Vor den Siebenburgen ",1432648741,10.07.1985,,0
,1905,um,1,3041,1187,2980,Wohnhaus,0.0,0.0,38,Neustadt-Nord,50670,"Krefelder Wall",1432648741,15.07.1985,,0
,1818,,9,3049,1187,2988,"Wohn- u. Geschäftshaus",0.0,0.0,1124,Dellbrück,51069,"Bergisch Gladbacher Strasse",1432648741,17.07.1985,,0
,1880,um,1,3057,1187,2996,"Wohn- u. Geschäftshaus",0.0,0.0,11,Altstadt-Süd,50678,"Im Sionstal ",1432648741,23.07.1985,,0
,1820,um,9,3058,1187,2997,Wohnhaus,0.0,0.0,49,Dünnwald,51069,"Am Kunstfeld",1432648741,24.07.1985,,0
,1906,um,1,3078,1187,3017,Wohnhaus,0.0,0.0,4,Neustadt-Nord,50668,"Am Zuckerberg ",1432648741,01.08.1985,,0
,1890,um,1,3086,1187,3025,Wohnhaus,0.0,0.0,"3, 3 a",Altstadt-Nord,50672,"Römergasse ",1432648741,01.08.1985,,0
,1906,um,1,3088,1187,3027,Wohnhaus,0.0,0.0,54,Neustadt-Nord,50668,"Neusser Wall ",1432648741,07.08.1985,,0
,1883,,3,3104,1187,3043,Wohnhaus,0.0,0.0,9,Lövenich,50858,"Am Heidstamm",1432648741,20.08.1985,,0
,19,,8,3106,1187,3045,Wohnhaus,0.0,0.0,6,Brück,51109,"Am Klausenberg ",1432648741,22.08.1985,,0
,1887,,9,3115,1187,3054,"Wohn- u. Geschäftshaus",0.0,0.0,209,Dellbrück,51069,"Dellbrücker Hauptstrasse",1432648741,02.09.1985,,0
,1905,um,1,3218,1187,3157,"Wohn- u. Geschäftshaus",0.0,0.0,15,Neustadt-Nord,50674,"Brabanter Strasse",1432648741,27.09.1985,,0
,1905,um,7,3221,1187,3160,Wohnhaus,0.0,0.0,112,Poll,51105,"Auf dem Sandberg ",1432648741,04.10.1985,,0
,1884,,1,3222,1187,3161,Wohnhaus,0.0,0.0,55,Neustadt-Nord,50674,"Brabanter Strasse",1432648741,04.10.1985,,0
,1880,um,9,3225,1187,3164,"Wohn- u. Geschäftshaus",0.0,0.0,128,Mülheim,51063,"Mülheimer Freiheit ",1432648741,04.10.1985,,0
